PLAYER_NAME,iso_freq,iso_ppp,tr_freq,tr_ppp,prb_freq,prb_ppp,prr_freq,prr_ppp,pu_freq,pu_ppp,su_freq,su_ppp,ho_freq,ho_ppp,cut_freq,cut_ppp,os_freq,os_ppp,putback_freq,putback_ppp,misc_freq,misc_ppp
Aaron Gordon,0.06,0.785,0.14,1.043,0.121,0.766,0.026,0.912,0.132,0.838,0.204,1.004,0.069,1.011,0.069,1.378,0.069,0.878,0.07,1.163,0.041,0.481
Aaron Holiday,0.04,0.846,0.189,1.033,0.322,0.798,0.0,0.0,0.0,0.0,0.238,1.052,0.111,0.806,0.0,0.0,0.0,0.0,0.0,0.0,0.068,0.5
Abdel Nader,0.049,1.333,0.236,1.086,0.089,0.773,0.0,0.0,0.0,0.0,0.492,0.876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Al Horford,0.028,1.208,0.085,1.0,0.0,0.0,0.316,1.154,0.165,0.993,0.176,1.086,0.0,0.0,0.09,1.359,0.019,0.938,0.056,1.125,0.057,0.347
Al-Farouq Aminu,0.034,1.04,0.154,1.184,0.022,0.563,0.035,1.346,0.0,0.0,0.47,0.945,0.015,0.818,0.103,1.184,0.026,0.579,0.08,1.237,0.054,0.75
Alec Burks,0.114,0.837,0.133,0.807,0.271,0.69,0.0,0.0,0.026,0.909,0.187,1.237,0.07,1.133,0.051,1.318,0.04,0.882,0.044,0.947,0.058,0.8
Alex Abrines,0.0,0.0,0.175,0.742,0.079,1.214,0.056,0.6,0.0,0.0,0.424,1.067,0.085,1.333,0.0,0.0,0.113,0.85,0.0,0.0,0.0,0.0
Alex Caruso,0.053,1.154,0.147,1.139,0.416,0.824,0.0,0.0,0.0,0.0,0.147,1.0,0.041,1.1,0.065,1.313,0.0,0.0,0.0,0.0,0.086,0.429
Alex Len,0.015,0.5,0.086,1.239,0.0,0.0,0.197,1.093,0.109,1.1,0.213,1.057,0.0,0.0,0.142,1.128,0.0,0.0,0.146,0.908,0.081,0.358
Alex Poythress,0.0,0.0,0.16,1.353,0.0,0.0,0.179,1.316,0.0,0.0,0.292,0.871,0.0,0.0,0.104,1.273,0.0,0.0,0.16,1.0,0.104,0.091
Alfonzo McKinnie,0.0,0.0,0.175,1.175,0.0,0.0,0.0,0.0,0.0,0.0,0.383,1.048,0.031,0.2,0.156,1.333,0.0,0.0,0.135,0.977,0.061,0.45
Allen Crabbe,0.0,0.0,0.128,1.161,0.032,0.571,0.0,0.0,0.0,0.0,0.348,0.908,0.087,1.132,0.0,0.0,0.297,0.877,0.0,0.0,0.053,0.739
Allonzo Trier,0.106,1.0,0.23,1.047,0.336,0.802,0.0,0.0,0.0,0.0,0.167,1.089,0.042,0.839,0.015,0.727,0.033,1.0,0.024,1.278,0.039,0.621
Amir Johnson,0.0,0.0,0.119,0.846,0.0,0.0,0.123,1.185,0.0,0.0,0.164,1.0,0.0,0.0,0.237,1.0,0.0,0.0,0.155,1.029,0.16,0.371
Andre Drummond,0.026,0.838,0.099,1.136,0.0,0.0,0.148,1.086,0.185,0.837,0.037,0.615,0.0,0.0,0.156,1.162,0.0,0.0,0.258,1.052,0.088,0.416
Andre Iguodala,0.031,0.417,0.227,1.264,0.05,0.737,0.0,0.0,0.0,0.0,0.347,0.91,0.037,1.071,0.141,1.5,0.0,0.0,0.026,1.6,0.084,0.344
Andrew Bogut,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.244,1.182,0.0,0.0,0.244,0.727,0.222,0.4
Andrew Harrison,0.218,0.917,0.0,0.0,0.309,0.706,0.0,0.0,0.0,0.0,0.218,0.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew Wiggins,0.082,0.81,0.14,1.106,0.265,0.74,0.0,0.0,0.08,0.737,0.164,0.918,0.101,0.927,0.054,1.337,0.036,0.717,0.038,1.07,0.036,0.648
Ante Zizic,0.0,0.0,0.073,1.182,0.0,0.0,0.22,1.162,0.231,0.683,0.022,0.6,0.0,0.0,0.18,1.296,0.0,0.0,0.2,1.156,0.062,0.286
Anthony Davis,0.077,0.98,0.13,1.15,0.014,0.833,0.141,1.016,0.183,0.967,0.118,1.07,0.014,0.944,0.098,1.466,0.055,0.945,0.108,1.287,0.064,0.859
Anthony Tolliver,0.0,0.0,0.144,1.37,0.0,0.0,0.113,1.306,0.0,0.0,0.538,0.953,0.0,0.0,0.041,0.846,0.056,1.111,0.0,0.0,0.056,0.333
Antonio Blakeney,0.148,0.971,0.139,1.125,0.287,0.742,0.0,0.0,0.0,0.0,0.22,1.049,0.141,0.631,0.0,0.0,0.022,0.8,0.0,0.0,0.0,0.0
Aron Baynes,0.0,0.0,0.051,1.133,0.0,0.0,0.201,0.898,0.068,1.1,0.123,1.222,0.0,0.0,0.195,1.263,0.0,0.0,0.218,0.953,0.13,0.395
Austin Rivers,0.251,1.009,0.13,1.143,0.193,0.783,0.0,0.0,0.0,0.0,0.306,1.053,0.06,0.933,0.0,0.0,0.056,1.0,0.0,0.0,0.039,0.235
Avery Bradley,0.044,1.3,0.12,0.746,0.197,0.732,0.0,0.0,0.0,0.0,0.284,1.071,0.127,1.069,0.093,1.0,0.067,0.939,0.037,0.778,0.063,0.355
Bam Adebayo,0.018,0.846,0.118,1.321,0.0,0.0,0.212,1.14,0.072,0.863,0.048,0.647,0.0,0.0,0.245,1.149,0.0,0.0,0.141,1.17,0.137,0.485
Ben Simmons,0.05,0.931,0.261,0.938,0.125,0.961,0.012,1.176,0.186,0.801,0.029,1.0,0.008,0.583,0.151,1.302,0.0,0.0,0.067,1.094,0.107,0.533
Billy Garrett,0.0,0.0,0.0,0.0,0.323,1.0,0.0,0.0,0.0,0.0,0.323,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bismack Biyombo,0.0,0.0,0.069,1.125,0.0,0.0,0.312,1.194,0.0,0.0,0.0,0.0,0.0,0.0,0.29,1.045,0.0,0.0,0.186,1.186,0.117,0.333
Blake Griffin,0.13,0.966,0.081,1.221,0.187,0.994,0.063,1.052,0.264,0.923,0.104,1.137,0.023,1.419,0.027,1.347,0.013,1.0,0.038,0.829,0.07,0.711
Boban Marjanovic,0.0,0.0,0.063,1.8,0.0,0.0,0.161,1.229,0.257,1.018,0.07,1.364,0.0,0.0,0.165,1.25,0.0,0.0,0.234,1.451,0.128,0.571
Bobby Portis,0.026,0.909,0.14,1.254,0.0,0.0,0.186,1.038,0.225,0.932,0.281,0.881,0.0,0.0,0.071,1.435,0.0,0.0,0.112,1.021,0.043,0.444
Bogdan Bogdanovic,0.074,0.896,0.16,0.964,0.287,0.833,0.0,0.0,0.037,1.077,0.172,1.117,0.081,0.965,0.028,1.379,0.086,0.878,0.017,0.778,0.052,0.667
Bojan Bogdanovic,0.066,0.756,0.199,1.276,0.118,0.987,0.01,0.615,0.047,0.839,0.156,1.21,0.066,0.966,0.067,1.386,0.218,1.077,0.015,1.0,0.038,0.74
Bonzie Colson,0.0,0.0,0.217,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.348,0.688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bradley Beal,0.094,0.915,0.209,1.138,0.253,0.933,0.0,0.0,0.005,0.636,0.133,1.162,0.064,1.039,0.053,1.421,0.125,0.928,0.02,1.317,0.041,0.61
Brandon Ingram,0.142,1.0,0.188,1.222,0.255,0.789,0.0,0.0,0.09,0.989,0.13,0.875,0.037,0.861,0.053,1.462,0.046,0.756,0.021,1.095,0.03,0.517
Brandon Knight,0.089,1.045,0.117,1.0,0.435,0.954,0.0,0.0,0.0,0.0,0.202,1.02,0.052,0.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Sampson,0.0,0.0,0.184,1.5,0.132,0.7,0.0,0.0,0.0,0.0,0.408,0.935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brook Lopez,0.03,1.143,0.143,1.258,0.0,0.0,0.141,1.246,0.084,1.039,0.391,1.114,0.058,0.887,0.042,1.436,0.035,0.938,0.02,0.778,0.047,0.372
Bruce Brown,0.039,0.867,0.216,0.964,0.158,0.754,0.0,0.0,0.0,0.0,0.317,0.721,0.026,1.1,0.117,1.044,0.0,0.0,0.049,0.632,0.065,0.44
Bruno Caboclo,0.0,0.0,0.143,0.854,0.0,0.0,0.063,1.222,0.0,0.0,0.479,1.139,0.0,0.0,0.052,1.0,0.0,0.0,0.08,0.783,0.07,0.55
Bryn Forbes,0.026,0.826,0.159,1.196,0.267,0.867,0.0,0.0,0.0,0.0,0.36,1.216,0.078,1.214,0.0,0.0,0.057,1.235,0.0,0.0,0.039,0.543
Buddy Hield,0.058,0.956,0.261,1.207,0.164,0.772,0.0,0.0,0.0,0.0,0.188,1.166,0.081,1.071,0.036,1.268,0.118,1.097,0.038,1.067,0.052,0.683
CJ McCollum,0.113,0.957,0.138,1.096,0.287,0.968,0.0,0.0,0.0,0.0,0.15,1.089,0.117,1.036,0.041,1.441,0.1,1.091,0.02,0.759,0.032,0.609
CJ Miles,0.0,0.0,0.219,1.264,0.091,0.409,0.0,0.0,0.0,0.0,0.31,0.88,0.125,1.533,0.0,0.0,0.198,0.854,0.0,0.0,0.041,0.9
Cameron Payne,0.1,0.905,0.143,0.9,0.319,0.836,0.0,0.0,0.0,0.0,0.252,0.887,0.076,0.563,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.545
Cameron Reynolds,0.0,0.0,0.253,1.455,0.0,0.0,0.0,0.0,0.0,0.0,0.414,0.917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caris LeVert,0.184,0.937,0.114,0.768,0.38,0.934,0.0,0.0,0.0,0.0,0.156,0.787,0.041,0.92,0.048,1.034,0.028,0.941,0.022,1.154,0.023,1.071
Carmelo Anthony,0.143,0.9,0.114,1.25,0.0,0.0,0.079,0.727,0.157,1.409,0.257,0.944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086,0.917
Chandler Hutchison,0.0,0.0,0.224,1.263,0.102,0.654,0.0,0.0,0.0,0.0,0.333,0.741,0.055,0.929,0.133,1.294,0.0,0.0,0.051,0.846,0.067,0.294
Chandler Parsons,0.044,1.2,0.138,1.29,0.249,0.554,0.0,0.0,0.0,0.0,0.36,0.778,0.098,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chasson Randle,0.066,1.0,0.156,1.156,0.24,0.942,0.0,0.0,0.0,0.0,0.292,0.929,0.059,0.529,0.069,1.05,0.035,0.7,0.0,0.0,0.066,0.789
